,Date,Open,High,Low,Close,Volume,GOLD,MA_20,EMA_20,MA_60,EMA_60,MA_120,EMA_120,MA_240,EMA_240,MAE_5,MAE_20,MAE_60,MAE_120,MACD,MACD_long,Signal,Signal_long,RSI,RSI_7,RSI_14,RSI_28
110,2001-02-09,391.05999755859375,391.05999755859375,391.05999755859375,391.05999755859375,0,259.8999938964844,391.36499938964846,392.0227542919912,382.33616790771487,385.6388200059414,379.8397499084473,376.68945257874145,354.9036245981852,361.73073878198625,3.09599609375,3.3059982299804687,4.935000101725261,5.149832407633464,1.726464385560405,8.949367427199945,2.5989008350026612,8.790827077149315,58.6104405140896,38.888836560922314,58.6104405140896,47.65788816760043
111,2001-02-12,397.7300109863281,397.7300109863281,397.7300109863281,397.7300109863281,0,259.8999938964844,392.1785003662109,392.5663025485947,382.72216796875,386.03525249710157,380.0381665547689,377.03723040366026,355.39074961344403,362.02948792891027,3.80400390625,3.27349853515625,5.010333760579427,5.169415791829427,1.9899611602392042,8.998022093441307,2.47711290004997,8.799835556118532,58.86561705073979,49.38223606877971,58.86561705073979,54.6960547746064
112,2001-02-13,393.75,393.75,393.75,393.75,0,259.8999938964844,392.4625,392.67903563920476,383.1201680501302,386.28819503818016,380.1789998372396,377.3134745292196,355.87270800272626,362.2927286929857,3.06201171875,3.141998291015625,4.998333740234375,5.178165944417318,1.8562331282691389,8.974720508960559,2.352936945693804,8.80743924972036,50.024176396897445,44.35512503678927,50.024176396897445,44.49760967082956
113,2001-02-14,389.3599853515625,389.3599853515625,389.3599853515625,389.3599853515625,0,259.8999938964844,392.59749908447264,392.36293561181026,383.432167561849,386.3889094746845,380.3120829264323,377.5125904105807,356.3211246490479,362.51735322957137,3.516009521484375,3.290998840332031,5.0586669921875,5.185916137695313,1.380106201029605,8.876319064103825,2.1583707967609644,8.810434024258772,44.505951407095715,30.887214392596462,44.505951407095715,44.690868838704674
114,2001-02-15,388.44000244140625,388.44000244140625,388.44000244140625,388.44000244140625,0,259.8999938964844,392.9179992675781,391.98932292891465,383.82066752115884,386.4561584244131,380.46033299763997,377.6932087912555,356.77854131062827,362.7324789491717,3.550006103515625,3.1054977416992187,4.982166544596354,5.170749155680339,0.9179556275840923,8.762949633157632,1.91028776292559,8.808369485515243,41.52217011115119,41.028122863257344,41.52217011115119,49.086485712922766
115,2001-02-16,389.8800048828125,389.8800048828125,389.8800048828125,389.8800048828125,0,258.20001220703125,393.40449981689454,391.7884354959525,384.38233439127606,386.56841568534423,380.6443331400553,377.89464343739695,357.28070805867515,362.95776962082016,3.4800048828125,3.0834976196289063,4.8569997151692705,5.158999125162761,0.6602828018049536,8.673772247947284,1.6602867707014628,8.80251743170794,41.20444035731238,49.64898721294164,41.20444035731238,50.728324806315776
116,2001-02-20,377.0299987792969,377.0299987792969,377.0299987792969,377.0299987792969,0,258.20001220703125,393.05,390.38287009436624,384.7145009358724,386.2556807048181,380.67733306884764,377.88035179015566,357.7409997304281,363.0745516055378,4.71600341796875,3.5274978637695313,5.055832926432291,5.22216567993164,-0.5741939195481223,8.375328914662418,1.2133906326515458,8.783944017923352,28.757560092902537,30.89891493187845,28.757560092902537,47.94915734331898
117,2001-02-21,365.6499938964844,365.6499938964844,365.6499938964844,365.6499938964844,0,258.20001220703125,391.8054992675781,388.02735807552034,385.01783396402993,385.5800844160202,380.63483301798504,377.6781971142272,358.1392496744792,363.0959245706079,6.196002197265625,3.7754974365234375,5.084666442871094,5.297665659586588,-2.44263967286048,7.9018873017930105,0.4821845715491407,8.745593725917685,25.659061505411174,19.481164959721667,25.659061505411174,40.09519563210838
118,2001-02-22,367.1400146484375,367.1400146484375,367.1400146484375,367.1400146484375,0,258.20001220703125,390.4759994506836,386.038087272941,385.3021677652995,384.97549196462404,380.5849998474121,377.50401228008195,358.5422913869222,363.1294854841169,5.61600341796875,3.6904983520507812,5.065667215983073,5.290332539876302,-3.7598232694837748,7.471479684542089,-0.36621699665744245,8.69019746324918,24.232336911542333,8.038462987537628,24.232336911542333,40.09521236727133
119,2001-02-23,365.42999267578125,365.42999267578125,365.42999267578125,365.42999267578125,0,260.8999938964844,389.03149871826173,384.07541159702106,385.49766743977864,384.3346559223669,380.4511665344238,377.30444170811006,358.9315830230713,363.1485768301058,5.77401123046875,3.7464996337890626,5.033833821614583,5.234832763671875,-4.88536974021838,7.03021421425683,-1.2700475453696298,8.618024278510383,24.075618345949877,8.572318868012132,24.075618345949877,42.265756391299824
120,2001-02-26,373.04998779296875,373.04998779296875,373.04998779296875,373.04998779296875,0,260.8999938964844,387.885498046875,383.02537123473036,385.7576670328776,383.9646668033702,380.4119997660319,377.23412015579373,359.3592079162598,363.23074621568975,7.010009765625,4.044999694824218,5.098333740234375,5.2671661376953125,-5.103671555631195,6.730546647576489,-2.036772347421943,8.535960033687171,29.336445996903976,28.20103895086845,29.336445996903976,42.82300390452292
121,2001-02-27,376.3399963378906,376.3399963378906,376.3399963378906,376.3399963378906,0,260.8999938964844,386.8199981689453,382.3886688636028,385.92833353678384,383.71467760778074,380.38358306884766,377.2193412497127,359.7286245981852,363.3395366731354,5.09801025390625,4.12550048828125,5.009000651041666,5.277916208902995,-4.954093418190098,6.495336358068016,-2.620236561575574,8.44723726518199,36.92053975589016,34.79136763499865,36.92053975589016,45.155836729267996
122,2001-02-28,368.8399963378906,368.8399963378906,368.8399963378906,368.8399963378906,0,260.8999938964844,385.2529983520508,381.09831909924924,386.00183359781903,383.22698313991543,380.27099965413413,377.08083968092234,359.96191622416177,363.38518364130766,4.32200927734375,4.374000549316406,5.10616709391276,5.318749491373698,-5.3787362630076245,6.1461434589930946,-3.1719365018619845,8.347189708391168,33.90090940216621,27.050630223149525,33.90090940216621,43.97111222454953
123,2001-03-01,368.6499938964844,368.6499938964844,368.6499938964844,368.6499938964844,0,260.8999938964844,383.9164978027344,379.9127643180335,386.0836669921875,382.74904906636027,380.15691630045575,376.94148685803907,360.1924578348796,363.4288750127199,4.062005615234375,4.143501281738281,5.0978337605794275,5.320249430338541,-5.665294398711808,5.807562208321201,-3.6706080812319497,8.236771121431604,34.191991884450744,37.37192387357392,34.191991884450744,44.661096241152876
124,2001-03-02,368.7799987792969,368.7799987792969,368.7799987792969,368.7799987792969,0,262.1000061035156,382.4544982910156,378.8525009333919,386.2195002237956,382.2910474176041,379.98124974568685,376.8065862286384,360.4527495066325,363.4732826788326,3.746002197265625,4.018002319335937,5.048167419433594,5.258666229248047,-5.8148732391819635,5.484461188965668,-4.0994611128219525,8.117105472193954,32.47327915142431,57.13633656367067,32.47327915142431,42.6150616242836
125,2001-03-05,368.32000732421875,368.32000732421875,368.32000732421875,368.32000732421875,0,262.1000061035156,381.035498046875,377.8494063039468,386.0445002237956,381.8329805292964,379.7453330993652,376.66631219716044,360.66316617329915,363.51350446012214,2.31400146484375,3.9750030517578123,4.752667236328125,5.206082661946614,-5.902492751759667,5.1666683321359415,-4.460067440609496,7.988825596539257,24.359224732033624,52.8229456875354,24.359224732033624,38.65168406231073
126,2001-03-06,369.239990234375,369.239990234375,369.239990234375,369.239990234375,0,262.1000061035156,379.5059982299805,377.0294619163685,385.96016693115234,381.420095601594,379.51641642252605,376.5435630738086,360.86329116821287,363.5610271636429,1.839996337890625,3.8645034790039063,4.692666625976562,5.213082631429036,-5.830486693262344,4.8765325277854,-4.734151291140066,7.853508506593438,27.42678934398215,59.472899885274465,27.42678934398215,37.19542647872114
127,2001-03-07,377.29998779296875,377.29998779296875,377.29998779296875,377.29998779296875,0,262.1000061035156,378.76399688720704,377.05522628556855,385.9894999186198,381.28501009967187,379.3798329671224,376.5560659617286,361.042291132609,363.67504343442573,1.951995849609375,3.8830047607421876,4.806332906087239,5.255082702636718,-5.064664629158528,4.728944137943245,-4.800253958743758,7.717657881869517,39.59627934209266,60.34063874591243,39.59627934209266,41.74586636198415
128,2001-03-08,378.2099914550781,378.2099914550781,378.2099914550781,378.2099914550781,0,262.1000061035156,378.17349700927736,377.16520392075995,385.8633331298828,381.18418981624257,379.2554161071777,376.583403573189,361.22533276875816,363.79566540970086,2.09599609375,3.822503662109375,4.6508331298828125,5.258082834879557,-4.33435172692424,4.600786243053562,-4.707073512379854,7.582141723660127,41.1734223950936,55.14583620258182,41.1734223950936,41.324730213360716
129,2001-03-09,368.9599914550781,368.9599914550781,368.9599914550781,368.9599914550781,0,270.79998779296875,377.15799713134766,376.38375511450454,385.48516642252605,380.78339642735193,379.120166015625,376.4573967613194,361.40562438964844,363.83852288725586,3.9199951171875,4.247503662109375,4.707166544596354,5.2689160664876304,-4.450666669881173,4.325999666032544,-4.655792143880118,7.440570329850233,34.09367350016822,50.30119282162215,34.09367350016822,36.9507848845118
130,2001-03-12,351.19000244140625,351.19000244140625,351.19000244140625,351.19000244140625,0,270.79998779296875,375.1644973754883,373.984350098019,384.88549957275393,379.81312121469796,378.9369992574056,376.0397538799985,361.50304107666017,363.73355591260156,7.38199462890625,5.046502685546875,4.928666687011718,5.316832733154297,-5.908625744002052,3.773367334699458,-4.906358863904505,7.281126721365416,31.72043869651816,26.719992447910528,31.72043869651816,30.43061559354102
131,2001-03-13,360.19000244140625,360.19000244140625,360.19000244140625,360.19000244140625,0,270.79998779296875,373.28749694824216,372.67060270215114,384.4781661987305,379.16974027131135,378.76966603597003,375.77777451737717,361.6476244608561,363.70414882985307,8.997998046875,5.163002014160156,5.036333211263021,5.332666269938151,-6.265617887612393,3.391965753934187,-5.1782106686460825,7.112032766259711,46.002935584692956,40.73754270456896,46.002935584692956,36.39947291892142
132,2001-03-14,343.9100036621094,343.9100036621094,343.9100036621094,343.9100036621094,0,270.79998779296875,370.79549713134764,369.931498031671,383.9409993489583,378.0136833333047,378.4984161376953,375.25103450324053,361.73291613260903,363.53988206497553,10.641998291015625,5.778001403808593,5.166166687011719,5.436582946777344,-7.772598895483384,2.7626488300641654,-5.697088314013543,6.922929116859905,36.02117462380077,30.37464650088009,36.02117462380077,31.081748948817705
133,2001-03-15,353.69000244140625,353.69000244140625,353.69000244140625,353.69000244140625,0,270.79998779296875,369.01199798583986,368.3846889278363,383.63466593424477,377.21618559914407,378.34383290608724,374.8946538080036,361.84154116312664,363.45814032536083,12.415997314453126,6.0475006103515625,5.261333211263021,5.482916259765625,-8.084534552925732,2.321531791140444,-6.174577561795981,6.722868363567755,43.560775727872574,39.05700882153592,43.560775727872574,35.80246888706665
134,2001-03-16,348.7300109863281,348.7300109863281,348.7300109863281,348.7300109863281,0,258.1000061035156,367.02649841308596,366.5128148381689,383.03333282470703,376.28221266101895,378.09141642252604,374.46218037293465,361.8632495880127,363.3359151856178,11.55799560546875,6.249501037597656,5.131666564941407,5.467749532063802,-8.63246597266118,1.8200322880842918,-6.666155243969021,6.509701577677169,36.25989537122319,28.977200511096598,36.25989537122319,33.333346604726415
135,2001-03-19,352.8500061035156,352.8500061035156,352.8500061035156,352.8500061035156,0,258.1000061035156,365.1749984741211,365.21159495867806,382.56583302815756,375.5139435935598,377.82958323160807,374.1049543519526,361.95595792134606,363.2488951932352,8.827996826171875,6.383500671386718,5.135166422526042,5.458332824707031,-8.634720711280409,1.4089892416072303,-7.059868337431299,6.287931476108911,36.852120345836454,32.181004129909894,36.852120345836454,36.87972028114557
136,2001-03-20,343.4599914550781,343.4599914550781,343.4599914550781,343.4599914550781,0,258.1000061035156,363.49649810791016,363.1400136726209,382.0353327433268,374.46299434311777,377.5144999186198,373.5984260396076,362.02224960327146,363.0846719256987,8.905999755859375,6.210501098632813,5.198166910807291,5.511582946777343,-9.28714686635567,0.8645683035101683,-7.505324043216173,6.052133077300271,36.088569922143684,32.117809000161785,36.088569922143684,35.17198106433608
137,2001-03-21,333.30999755859375,333.30999755859375,333.30999755859375,333.30999755859375,0,258.1000061035156,361.87949829101564,360.2990597569993,381.18433278401693,373.1137157600186,377.1159164428711,372.9325016019049,362.0346663157145,362.8375791923617,7.679998779296875,6.149000549316407,5.216000366210937,5.59508310953776,-10.502156650634447,0.1812141581136757,-8.104690564699828,5.79687573298781,32.536069601096685,35.96104982781145,32.536069601096685,33.185104272331145
138,2001-03-22,325.70001220703125,325.70001220703125,325.70001220703125,325.70001220703125,0,258.1000061035156,359.8074981689453,357.0039123712881,380.1479995727539,371.55916810254354,376.5657498677572,372.15179929785745,362.0436247507731,362.52938361572,7.24599609375,6.454998779296875,5.284333292643229,5.570333099365234,-11.941469054958873,-0.5926311953139134,-8.872046262751637,5.519071083931213,30.176693668905173,22.314976400188527,30.176693668905173,31.02427903076672
139,2001-03-23,338.2300109863281,338.2300109863281,338.2300109863281,338.2300109863281,0,261.5,358.44749908447267,355.2159217631967,379.2269999186198,370.4664088528316,376.1319165547689,371.5911085819644,362.06887474060056,362.3277290710777,8.75999755859375,6.995997619628906,5.399666849772135,5.662833150227865,-11.933506289001798,-1.1246997291328285,-9.48433826800167,5.230211483363211,37.53830497318178,45.14862076551502,37.53830497318178,33.29402676045862
140,2001-03-26,343.6199951171875,343.6199951171875,343.6199951171875,343.6199951171875,0,261.5,356.9759994506836,354.11154779691014,378.3428329467773,369.586198566417,375.6913332621256,371.1287761280012,362.1102080027262,362.17247816689604,9.013995361328124,6.8844970703125,5.436499532063802,5.656083170572916,-11.36130303698394,-1.5425775615842099,-9.859731221798125,4.935742394452454,39.76836856668728,40.70174133474903,39.76836856668728,36.03543160892884
141,2001-03-27,354.6700134277344,354.6700134277344,354.6700134277344,354.6700134277344,0,261.5,355.89250030517576,354.1647349998458,377.57833302815754,369.09714331596837,375.34750010172525,370.856730463534,362.179833094279,362.1102170487287,9.34599609375,7.27249755859375,5.556166585286459,5.743500010172526,-9.902039164767018,-1.7595871475656395,-9.868192810391903,4.644641110016885,41.173266510003856,54.93028171011944,41.173266510003856,40.68225273670469
142,2001-03-28,351.5899963378906,351.5899963378906,351.5899963378906,351.5899963378906,0,261.5,355.0300003051758,353.9195217939453,376.8199996948242,368.523138497015,375.0289166768392,370.53827204823415,362.2687080383301,362.0229123125392,7.932000732421875,7.0514984130859375,5.55,5.718250274658203,-8.891596877008908,-2.015133551219151,-9.672873623715304,4.355085689963144,39.7898135515292,48.93580278225404,39.7898135515292,40.21560177118934
143,2001-03-29,349.54998779296875,349.54998779296875,349.54998779296875,349.54998779296875,0,261.5,354.075,353.5033756986142,376.21166636149087,367.90106798212827,374.6633331298828,370.19135825889094,362.4554163614909,361.9194025654888,6.81800537109375,7.143998718261718,5.4,5.705250295003255,-8.161346798992554,-2.2902902767626756,-9.370568258770755,4.0661563001055,42.11936474863947,55.87270551688296,42.11936474863947,39.32560219340105
144,2001-03-30,357.3900146484375,357.3900146484375,357.3900146484375,357.3900146484375,0,257.8999938964844,353.50550079345703,353.8735317890736,375.4063334147135,367.556443282663,374.49950002034507,369.9797658025198,362.6643330891927,361.88181428401947,5.880010986328125,7.529499816894531,5.203000386555989,5.634166971842448,-6.870791498127687,-2.4233225198568107,-8.870612906642142,3.7840050470636606,52.73803677310529,74.30359114116186,52.73803677310529,44.66014729083144
145,2001-04-02,358.5299987792969,358.5299987792969,358.5299987792969,358.5299987792969,0,257.8999938964844,353.01600036621096,354.3170048357615,374.7009999593099,367.26049428255266,374.3831667582194,369.7905134550286,362.8278330485026,361.8539983877147,5.030010986328125,7.563499450683594,5.141000366210937,5.6056668599446615,-5.690434149425641,-2.5300191724759316,-8.234577155198842,3.5094822549097655,49.21222313397753,88.11232612896163,49.21222313397753,47.95001908446581
146,2001-04-03,347.45001220703125,347.45001220703125,347.45001220703125,347.45001220703125,0,257.8999938964844,351.92650146484374,353.66300553778717,373.9878336588542,366.6109702800766,374.26358362833656,369.4212489715906,362.97204144795734,361.7344632326883,5.036004638671875,8.071499633789063,5.148833211263021,5.608916727701823,-5.58467807117114,-2.8102786915140427,-7.704597338393302,3.234710039847861,51.76717672498502,61.07640021850631,51.76717672498502,44.62755731475955
147,2001-04-04,338.07000732421875,338.07000732421875,338.07000732421875,338.07000732421875,0,257.8999938964844,349.9650024414062,352.17795808887587,373.1481669108073,365.6752010028353,374.08783365885415,368.90304663031174,363.0512498219808,361.53807770647694,6.296002197265625,8.1375,5.275333658854167,5.665083567301433,-6.186440187735457,-3.2278456274764267,-7.400965908261734,2.953729358659849,42.1712141198237,43.915827506607336,42.1712141198237,42.83469835516441
148,2001-04-05,350.6499938964844,350.6499938964844,350.6499938964844,350.6499938964844,0,257.8999938964844,348.5870025634766,352.03243768960044,372.6375,365.1825712616435,374.16650034586587,368.6013432793394,363.15441640218097,361.44772016448536,8.403997802734375,8.720999145507813,5.3656667073567705,5.620333353678386,-5.5838737982221005,-3.4187720176959147,-7.037547486253807,2.6766640814269897,50.89401323470398,45.73608582726305,50.89401323470398,44.28221440985138
149,2001-04-06,341.6700134277344,341.6700134277344,341.6700134277344,341.6700134277344,0,260.0,347.2225036621094,351.0455401408513,371.8771667480469,364.4116677261055,374.03000055948894,368.156197331379,363.1754164377848,361.2835898181223,8.631988525390625,8.707498168945312,5.415333048502604,5.554833221435547,-5.76449545296839,-3.744529605273499,-6.782937079596724,2.3974817472226206,45.01960368473142,40.64857935551728,45.01960368473142,41.40001186971654
150,2001-04-09,343.4100036621094,343.4100036621094,343.4100036621094,343.4100036621094,0,260.0,346.83350372314453,350.3183461904949,371.1210001627604,363.7230885764663,373.8875005086263,367.7471693368457,363.2297915140788,361.1352613023048,8.75198974609375,7.905998229980469,5.4194997151692705,5.5488329569498696,-5.70151324977985,-4.024080760379377,-6.56665231363335,2.1182833773268817,49.9761029690675,44.179001876537384,49.9761029690675,43.50646010940885
151,2001-04-10,352.2799987792969,352.2799987792969,352.2799987792969,352.2799987792969,0,260.0,346.43800354003906,350.50517024657125,370.6346669514974,363.3479053044279,373.89983393351235,367.4915136251507,363.3499998728434,361.0617736465122,8.309991455078125,7.899497985839844,5.445332845052083,5.541832733154297,-4.879615750756443,-4.1436083207227625,-6.2292450010579685,1.8460272165421145,59.18110893074418,45.248258588720454,59.18110893074418,45.9973590921342
152,2001-04-11,354.6000061035156,354.6000061035156,354.6000061035156,354.6000061035156,0,260.0,346.9725036621094,350.8951546138993,370.076833597819,363.0610889371849,373.9371673583984,367.27843085619804,363.5076665242513,361.0081490195994,6.897991943359375,7.201498413085938,5.373832702636719,5.555499521891276,-3.9949989977291125,-4.217341919013165,-5.782395800392198,1.582402471517972,64.74188794922911,46.4240253248917,64.74188794922911,46.56957679363921
153,2001-04-12,357.9599914550781,357.9599914550781,357.9599914550781,357.9599914550781,0,260.0,347.18600311279295,351.56799621782113,369.59850006103517,362.8938398394109,373.88725051879885,367.12440706444403,363.65933316548666,360.9828531062009,5.05399169921875,6.880497741699219,5.406332397460938,5.468249257405599,-2.9883631204721723,-4.230567225033155,-5.223589264408193,1.329664658624445,61.102974614588824,61.126392531553066,61.102974614588824,47.52838544946753
154,2001-04-16,356.010009765625,356.010009765625,356.010009765625,356.010009765625,0,260.1000061035156,347.5500030517578,351.99104512713575,369.164833577474,362.6681404927293,373.8212506612142,366.94069801818256,363.8067498524984,360.94158469673556,3.647991943359375,6.729997253417968,5.361665344238281,5.484332275390625,-2.3211869625723693,-4.272557525453237,-4.643108804041028,1.08608978105585,57.253259890078084,72.53773298450196,57.253259890078084,46.859127006552136
155,2001-04-17,357.94000244140625,357.94000244140625,357.94000244140625,357.94000244140625,0,260.1000061035156,347.8045028686523,352.5576124903996,368.79466705322267,362.5131195730138,373.80666732788086,366.7919261904673,363.99574991861977,360.91667530042577,3.685992431640625,6.620497131347657,5.362498474121094,5.4650822957356775,-1.618058796775756,-4.278806617453483,-4.038098802587974,0.8528334159032704,52.143132300132535,62.50433162162304,52.143132300132535,45.2660424052422
156,2001-04-18,373.57000732421875,373.57000732421875,373.57000732421875,373.57000732421875,0,260.1000061035156,349.31000366210935,354.5587929507633,368.6188339233398,362.87564048288937,373.8365008036296,366.9039605893723,364.2664582570394,361.0216822051876,5.037994384765625,6.932496643066406,5.556831868489583,5.509499104817708,0.19810250664289697,-4.028320106482909,-3.1908585407417998,0.640609349712567,62.37056899660507,94.55311727203214,62.37056899660507,48.94160907608695
157,2001-04-19,375.2799987792969,375.2799987792969,375.2799987792969,375.2799987792969,0,260.1000061035156,351.4085037231445,356.5322411249094,368.36450042724607,363.2823407549027,373.88891754150393,367.0424075016025,364.53758328755697,361.1400084838109,4.9159912109375,6.510496520996094,5.478331502278646,5.515415700276693,1.7551729030979004,-3.760066746699806,-2.2016522519738597,0.44927560639028985,64.53510041916455,94.5485491976009,64.53510041916455,51.49296275833113
158,2001-04-20,368.7099914550781,368.7099914550781,368.7099914550781,368.7099914550781,0,264.79998779296875,353.5590026855469,357.6920268706397,367.94750010172527,363.46029651556415,373.96508407592773,367.0699708727343,364.7547499338786,361.2028299192571,5.55799560546875,6.458497619628906,5.534664916992187,5.491665903727213,2.4309947331110493,-3.6096743571701495,-1.275122854956878,0.27279952101809685,56.48784385224354,74.54437863348238,56.48784385224354,54.36994789356934
159,2001-04-23,363.9800109863281,363.9800109863281,363.9800109863281,363.9800109863281,0,264.79998779296875,354.84650268554685,358.29088250070527,367.44183349609375,363.4773363342777,373.9107508341471,367.01889715560367,364.95933329264324,361.22587706504197,6.113995361328125,6.0684967041015625,5.60366465250651,5.439999135335286,2.5554607479149922,-3.541560821325959,-0.509006134382504,0.10695776700313789,53.000120283007774,63.07137620203553,53.000120283007774,50.965903019109
160,2001-04-24,362.19000244140625,362.19000244140625,362.19000244140625,362.19000244140625,0,264.79998779296875,355.77500305175784,358.66222725696247,366.8788335164388,363.43512866565897,373.7218343098958,366.9390807140467,365.18233324686685,361.2338781055097,6.08599853515625,5.888497924804687,5.605998229980469,5.335249328613282,2.4810620921360282,-3.5039520483877595,0.08900751092120246,-0.05003831192690111,59.0385119203563,56.16440549370303,59.0385119203563,55.03027153602243
161,2001-04-25,365.8399963378906,365.8399963378906,365.8399963378906,365.8399963378906,0,264.79998779296875,356.3335021972656,359.345824312289,366.34866689046225,363.51397678605997,373.5365010579427,366.9209140301433,365.3887499491374,361.27210315308133,3.689996337890625,5.518496704101563,5.638831583658854,5.338832600911458,2.6856659394118765,-3.4069372440833376,0.6083391966193372,-0.19599043941196356,68.31554111907587,63.64897561389013,68.31554111907587,53.46015826318968
162,2001-04-26,367.6499938964844,367.6499938964844,367.6499938964844,367.6499938964844,0,264.79998779296875,357.1365020751953,360.13669760602187,365.80650024414064,363.64958390443456,373.39525095621747,366.932964937025,365.5784582773844,361.3250317069685,3.70999755859375,5.454995727539062,5.626831563313802,5.324916076660156,2.9597494889384848,-3.283381032590455,1.0786212550831669,-0.3302248130284197,63.068897368090134,63.52743904772189,63.068897368090134,55.486600012460485
163,2001-04-27,375.6000061035156,375.6000061035156,375.6000061035156,375.6000061035156,0,263.8999938964844,358.43900299072266,361.6093936534022,365.476833597819,364.0414010257159,373.31233444213865,367.07622181581,365.74874992370604,361.44349622478217,3.98599853515625,5.750495910644531,5.679331970214844,5.383249664306641,3.774946981704659,-3.034820790094102,1.6178864004074653,-0.44781594246605805,76.503686808634,53.598013814590246,76.503686808634,56.45390294419843
164,2001-04-30,370.1600036621094,370.1600036621094,370.1600036621094,370.1600036621094,0,263.8999938964844,359.07750244140624,362.4237374637553,365.0125005086263,364.2420109482206,373.1811678568522,367.1271934165753,365.9047082265218,361.51583238608777,4.1280029296875,5.630494689941406,5.725998942057291,5.425666300455729,3.936654828498149,-2.885182468354742,2.0816400860256024,-0.5537884001133921,69.75337131318959,41.98498007853928,69.75337131318959,57.74812059106711
165,2001-05-01,373.82000732421875,373.82000732421875,373.82000732421875,373.82000732421875,0,263.8999938964844,359.84200286865234,363.50909649808517,364.6311670939128,364.55604361628605,373.0410845438639,367.23781843984216,366.0919582366943,361.6179417216739,4.502001953125,5.756495666503906,5.7649993896484375,5.416749572753906,4.3104529512710315,-2.681774823556111,2.527402659074688,-0.6463095489587277,67.23201525000744,58.8012677988552,67.23201525000744,62.215796777625215
166,2001-05-02,375.8599853515625,375.8599853515625,375.8599853515625,375.8599853515625,0,263.8999938964844,361.2625015258789,364.6853716269878,364.23166707356773,364.9266646567869,372.93191782633465,367.3803335954078,366.27091649373375,361.736132955117,4.179998779296875,5.304495239257813,5.746832784016927,5.419832611083985,4.716926047348238,-2.453668938620922,2.9653073367293983,-0.7248903919875188,67.08453848127081,72.55120732143912,67.08453848127081,65.6515212516631
167,2001-05-03,375.239990234375,375.239990234375,375.239990234375,375.239990234375,0,263.8999938964844,363.1210006713867,365.6905733991199,363.95,365.26480647900286,372.86925099690757,367.5102452753908,366.4817497253418,361.848198160754,3.941998291015625,4.866494750976562,5.628999837239584,5.373332722981771,4.93217543182277,-2.24543879638793,3.3586809557480732,-0.791001192178841,64.52590225234077,75.9237120651818,64.52590225234077,62.47556051620469
168,2001-05-04,379.9700012207031,379.9700012207031,379.9700012207031,379.9700012207031,0,266.1000061035156,364.58700103759764,367.05051890593734,363.7825002034505,365.74694401151766,372.8240010579427,367.71619165465216,366.69483311971027,361.9985865678905,3.297998046875,4.473995971679687,5.672499593098959,5.390749613444011,5.421933798262728,-1.9692476431345085,3.7713315242510044,-0.8422292987421309,69.24188840444383,76.91429501488095,69.24188840444383,62.30785461583943
169,2001-05-07,377.239990234375,377.239990234375,377.239990234375,377.239990234375,0,266.1000061035156,366.36549987792966,368.0209447467409,363.58200022379555,366.12376519915233,372.8037508646647,367.87360981299474,366.8917081197103,362.1250712456207,2.755999755859375,4.161497497558594,5.7054997762044275,5.365749867757161,5.526080544589547,-1.7498446138424129,4.122281328318714,-0.8816908341812737,65.30287705374211,67.64812587118826,65.30287705374211,58.09830846921709
170,2001-05-08,374.1000061035156,374.1000061035156,374.1000061035156,374.1000061035156,0,266.1000061035156,367.9,368.59990297119566,363.29933369954426,366.38528129437736,372.81775080362956,367.9765254541604,367.0557497660319,362.2244482983833,2.651995849609375,4.231497192382813,5.727999369303386,5.331499735514323,5.294218656833095,-1.5912441597830593,4.35666879402159,-0.9125409787726557,50.52402513582652,46.645793867000044,50.52402513582652,58.07331753712197
171,2001-05-09,372.79998779296875,372.79998779296875,372.79998779296875,372.79998779296875,0,266.1000061035156,368.9259994506836,368.99991104945974,362.88383331298826,366.5955995402328,372.80300064086913,368.0562521043887,367.2487496693929,362.3122121116164,2.50400390625,3.8529983520507813,5.638499450683594,5.3244166056315105,4.948522342144543,-1.4606525641559074,4.4750395036461805,-0.9363719172675797,47.527899915005875,57.24474191543851,47.527899915005875,58.38321666502345
172,2001-05-10,373.739990234375,373.739990234375,373.739990234375,373.739990234375,0,266.1000061035156,369.88299865722655,369.4513471623088,362.55033315022786,366.8298418580735,372.83525060017905,368.1501981891819,367.4453746795654,362.40704844458537,2.56800537109375,3.7839981079101563,5.587832641601563,5.293083190917969,4.696270183886497,-1.3203563311083713,4.519285639694244,-0.9530668917823968,55.647876619340316,49.741880355342744,55.647876619340316,56.20398736774625
173,2001-05-11,369.3299865722656,369.3299865722656,369.3299865722656,369.3299865722656,0,267.8999938964844,370.4514984130859,369.4397890108761,362.2164998372396,366.9118138159158,372.8243336995443,368.16969882361303,367.5956246693929,362.46450021327985,2.50400390625,3.8364990234375,5.588165791829427,5.323416392008464,4.093322814098599,-1.2578850076972117,4.434093074575115,-0.9663198533439105,56.05063665117204,31.729184633644422,56.05063665117204,53.99881310412593
174,2001-05-14,373.1300048828125,373.1300048828125,373.1300048828125,373.1300048828125,0,267.8999938964844,371.3074981689453,369.7912381415367,361.961333211263,367.11568893286324,372.89100036621096,368.2516873535172,367.74474970499676,362.55301062547517,2.71800537109375,3.9290008544921875,5.636166381835937,5.309166463216146,3.8774159615266512,-1.135998420653948,4.322757651965422,-0.9736971823573903,61.83469810595707,44.98816993539857,61.83469810595707,60.050095092773375
