,Date,Open,High,Low,Close,Volume,VIX,US10Y,DXY,OIL,GOLD,CPI_US,MA_20,EMA_20,MA_60,EMA_60,MA_120,EMA_120,MAE_5,MAE_20,MACD,MACD_long,Signal,Signal_long,RSI,RSI_7,RSI_14,RSI_28
139,2011-07-25,206.4499969482422,206.4499969482422,203.25,204.7100067138672,5290200,46.54,97.04,21.11,38.68,157.34,25.45,204.21549911499022,203.59956337234334,206.9845001220703,206.80822723708647,214.5135836283366,209.51152091860646,2.4239990234375,2.213999938964844,-0.34488549381032385,-2.7032936815199946,-0.7572662373834453,-1.1330125223084595,43.54735046862376,63.955790201015,43.54735046862376,51.374320147773574
140,2011-07-26,204.7100067138672,205.5800018310547,203.4499969482422,204.36000061035156,5026200,47.5,97.45,20.93,38.81,157.77,25.5,204.38249893188475,203.67198596643937,206.71566670735677,206.72795751161976,214.3506669362386,209.42637182260225,1.9579986572265624,2.119000244140625,-0.25332324174300425,-2.6984143109824856,-0.6564776382553572,-1.2010734696421128,44.70707095334896,64.54369395048457,44.70707095334896,55.88981267479989
141,2011-07-27,204.3300018310547,204.3300018310547,199.44000244140625,199.60000610351562,6882000,50.31,97.29,21.09,37.97,157.19,25.49,204.26999893188477,203.28417836044662,206.38116683959962,206.4942541867639,214.15058364868165,209.2639525545182,2.479998779296875,2.3154998779296876,-0.5584142215319332,-2.7696983677543017,-0.6368649549106724,-1.2692745521687296,32.223292278655606,57.05167886573059,32.223292278655606,50.51861968832225
142,2011-07-28,199.60000610351562,202.0,199.3000030517578,199.69000244140625,5219400,51.47,97.48,21.13,37.91,157.32,25.479,203.95049896240235,202.9418758919666,206.04533360799152,206.27116396560461,213.9520003000895,209.1057054452106,1.497998046875,2.1084999084472655,-0.7839027260758087,-2.8345414796059742,-0.6662725091436996,-1.337329635970349,36.05347393821773,49.45353881302335,36.05347393821773,49.009983583502226
143,2011-07-29,199.69000244140625,201.10000610351562,197.07000732421875,199.17999267578125,6860200,50.511,98.66,21.03,37.42,158.29,25.45,203.56599884033204,202.58360129994892,205.7241668701172,206.03866654626614,213.72091687520344,208.94164407712088,1.4899993896484376,2.094500732421875,-0.9923186841463121,-2.9029775308547414,-0.7314817441442222,-1.4054012835740184,43.542889886550874,39.15381798377403,43.542889886550874,48.702763984586575
144,2011-08-01,199.17999267578125,202.07000732421875,197.27000427246094,198.52000427246094,6636200,48.39,98.78,21.14,37.2,157.72,25.5,202.96949920654296,202.1965920592358,205.43683369954428,205.7921530290922,213.4715835571289,208.76938556795298,1.2739990234375,1.9485000610351562,-1.1969477127097718,-2.9772325388607896,-0.8245749378573322,-1.4737417729343127,43.37708210239472,1.039220073968238,43.37708210239472,45.553146353377834
145,2011-08-02,198.52000427246094,198.52000427246094,194.5,194.91000366210938,4661200,51.75,99.69,21.17,36.4,161.52,25.5,202.28049926757814,201.50263125950949,205.07383371988934,205.43536124656814,213.21116689046224,208.54030487529442,1.9259979248046875,2.0410003662109375,-1.6316064280771627,-3.1049436287262893,-0.9859812359012983,-1.5446635927513552,36.86362855407743,0.7678877618376134,36.86362855407743,43.75759428840623
146,2011-08-03,192.94000244140625,194.24000549316406,190.4600067138672,194.02999877929688,8030000,52.06,99.77,21.07,35.86,161.49,25.5249,201.60499954223633,200.7909519756797,204.70150044759114,205.0614149361658,212.93841692606608,208.30046510511264,1.15,2.0275001525878906,-2.023757019907606,-3.2390501689468465,-1.1935363927025597,-1.6183325743250723,37.81929006770762,0.8286955141129653,37.81929006770762,44.593876124326606
147,2011-08-04,194.0,194.0,187.25999450683594,187.72999572753906,6013200,62.3,101.09,21.4,33.726,160.64,25.5199,200.45099945068358,199.54705138061868,204.19133377075195,204.49317168342392,212.58600018819172,207.96045734680564,2.3920013427734377,2.1790000915527346,-2.810499100029972,-3.467285663381716,-1.5169289341680423,-1.6987218390666656,30.961299149955735,0.5353738903109928,30.961299149955735,41.015618403132024
148,2011-08-05,183.9600067138672,186.91000366210938,177.5800018310547,180.7899932861328,15522800,65.48,99.92,21.22,33.95,161.75,25.43,199.10949935913087,197.76066489542956,203.61383361816405,203.71601829334878,212.17541681925456,207.5113587672904,3.6779998779296874,2.3665000915527346,-3.948482416249078,-3.7953404739416214,-2.0032396305842495,-1.7898791710177506,27.388177345712236,0.47391422779220704,27.388177345712236,34.704363002711645
149,2011-08-08,180.77999877929688,180.77999877929688,162.4600067138672,162.74000549316406,19378200,75.07,101.51,21.25,31.51,167.119,25.4745,197.1354995727539,194.4253639999757,202.73866704305013,202.37254246383452,211.61816685994467,206.77133639912304,7.155999755859375,2.9989997863769533,-6.234952901999492,-4.3987939352885235,-2.849582284867298,-1.9033102477251755,14.033713684201814,0.0,14.033713684201814,26.538689318388805
150,2011-08-09,162.74000549316406,176.1199951171875,161.83999633789062,176.10000610351562,16018200,67.64,102.1,21.07,31.62,168.61,25.6156,195.85800018310547,192.68009181936046,202.13900044759114,201.51114782906996,211.16441688537597,206.2643722620056,9.105999755859376,3.638499450683594,-6.8895385284482415,-4.753224432935639,-3.657573533583487,-2.0272195601256304,29.37898174290393,26.827317038495053,29.37898174290393,33.79109152650432
151,2011-08-10,176.08999633789062,176.08999633789062,163.35000610351562,163.5800018310547,16713200,75.79,103.45,21.25,31.78,174.58,25.63,193.93800048828126,189.90865467761705,201.33500035603842,200.26750369798748,210.60525029500326,205.55884547802296,11.433999633789062,4.247999572753907,-8.322624034968214,-5.291341780035481,-4.590583633860432,-2.1691379175130154,19.12684651006154,21.667206968658363,19.12684651006154,29.229445112216737
152,2011-08-11,163.5800018310547,171.97999572753906,163.5800018310547,171.86000061035156,7113200,72.7,101.93,21.22,33.3,170.75,25.56,192.51000061035157,188.1897352426394,200.65050048828124,199.33611015413055,210.11541697184245,205.00183977773088,11.829998779296876,4.5839996337890625,-8.690054383494754,-5.665729623600328,-5.410477783787297,-2.3211636438646375,27.841126362734215,32.62475319202679,27.841126362734215,32.28353914227422
153,2011-08-12,173.82000732421875,178.3800048828125,170.82000732421875,171.75,9843800,73.22,102.64,21.22,33.23,169.97,25.55,191.1010009765625,186.62404617191183,199.9398338317871,198.43164752612628,209.6717502593994,204.4522225913221,10.463998413085937,4.564999389648437,-8.887670182357056,-6.020575065195828,-6.105916263501248,-2.4820076187051243,28.43495975948538,33.00793196385929,28.43495975948538,32.78016078773243
154,2011-08-15,171.7100067138672,176.85000610351562,171.7100067138672,176.72999572753906,4965200,69.08,102.26,21.0,34.22,171.8,25.6,190.0790008544922,185.68175565340013,199.31966705322264,197.72011795895946,209.28541692097983,203.99400396547446,7.85,4.675999450683594,-8.543948768073932,-6.273886006514999,-6.593522764415786,-2.6468718964359885,32.95496049093208,41.438354862860905,32.95496049093208,36.13286588610451
155,2011-08-16,177.30999755859375,177.30999755859375,172.61000061035156,173.89999389648438,8457600,70.65,102.73,21.01,33.83,173.92,25.6948,188.78150024414063,184.55968310512242,198.69533360799153,196.93913028477996,208.87975018819174,203.49658231144159,5.744000244140625,4.683499145507812,-8.403039558015138,-6.557452026661622,-6.955426123135657,-2.816897119489277,33.75883860396729,44.27074623434185,33.75883860396729,33.321280750977934
156,2011-08-17,173.89999389648438,177.22999572753906,173.67999267578125,174.94000244140625,4246400,72.06,103.45,20.96,34.01,174.42,25.75,187.42850036621093,183.64352304191135,198.12083358764647,196.21784740466933,208.45591684977214,203.02457272681292,3.4480010986328127,4.627999877929687,-8.113915825091937,-6.806725322143592,-7.187124063526913,-2.99036791090903,34.5447747370732,64.14656077522557,34.5447747370732,34.94009554111463
157,2011-08-18,174.94000244140625,174.94000244140625,164.7899932861328,165.6199951171875,7737800,86.96,103.99,21.08,31.72,177.72,25.756,185.3595001220703,181.92699657289003,197.4105000813802,195.2146391329486,207.94625015258788,202.40631524566209,3.6560028076171873,4.844000244140625,-8.538404472453436,-7.1916761127134805,-7.457380145312219,-3.173033484900528,31.12061447181381,36.59159876742773,31.12061447181381,33.72175692407173
158,2011-08-19,166.17999267578125,168.77000427246094,162.80999755859375,163.0399932861328,9915400,91.35,104.1,21.03,32.12,179.95,25.778,183.18899993896486,180.12823435510364,196.65550003051757,194.15973271174153,207.44850006103516,201.75563223806657,4.150003051757812,4.945500183105469,-8.97948940522869,-7.5958995263250415,-7.761801997295514,-3.365332008440724,30.462552956221728,49.07342437634836,30.462552956221728,33.12942500518383
159,2011-08-22,163.0399932861328,166.5500030517578,160.77000427246094,160.97000122070312,10053800,94.13,103.91,21.07,32.72,184.59,25.85,181.00199966430665,178.30364072325597,195.84916661580402,193.07154479400256,206.9535001118978,201.08148957662257,3.5680023193359376,4.9620002746582035,-9.387865977092844,-8.00994478262001,-8.08701479325498,-3.5672716942746066,30.988125292320476,26.253825509518947,30.988125292320476,32.349145582667845
160,2011-08-23,160.97000122070312,166.1999969482422,158.91000366210938,166.19000244140625,12485000,89.63,103.49,20.98,33.42,177.67,25.846,179.09349975585937,177.14996088688932,195.09599990844725,192.19018274965512,206.46608352661133,200.50477078099917,4.046002197265625,5.2055000305175785,-9.184424550239811,-8.314588031344044,-8.306496744651946,-3.7736767524080603,35.128208054227386,40.08559938616587,35.128208054227386,35.71726812797722
161,2011-08-24,166.19000244140625,171.0500030517578,165.7100067138672,170.88999938964844,11761000,87.81,102.38,21.02,33.08,171.646,25.7399,177.65799942016602,176.55377407762828,194.39266662597657,191.49181608211393,206.03908348083496,200.01527042742313,4.7779998779296875,5.2025001525878904,-8.545438780620628,-8.523454345309204,-8.354285151845684,-3.9801888216646315,40.84782807723335,39.48127830790202,40.84782807723335,38.29410075057648
162,2011-08-25,170.8800048828125,178.86000061035156,168.02000427246094,170.11000061035156,15934600,89.62,103.01,21.08,32.97,172.36,25.74,176.1789993286133,175.94008136645908,193.8,190.79077295189222,205.61725018819172,199.52096844697567,3.0699981689453124,5.237000274658203,-8.009647111254708,-8.73019549508345,-8.28535754372749,-4.186710850943711,43.7791279523465,42.629342091753315,43.7791279523465,38.91528834186489
163,2011-08-26,170.10000610351562,172.94000244140625,165.82000732421875,171.82000732421875,9683200,88.11,103.34,20.96,33.15,177.47,25.84,174.81100006103514,175.54769336243618,193.2305000305176,190.1687806362308,205.16933352152506,199.0631013209797,2.8959991455078127,5.297000122070313,-7.362178491571143,-8.89432068474892,-8.10072173329622,-4.391389539370024,56.53237398383623,44.08643946229842,56.53237398383623,38.42596431290587
164,2011-08-29,171.80999755859375,179.00999450683594,171.80999755859375,178.99000549316406,7984800,82.5719,102.66,20.93,33.96,173.89,25.83,173.83450012207032,175.8755326129817,192.8036666870117,189.80226341842533,204.78416684468587,198.73131461308193,3.9160003662109375,5.622500610351563,-6.1990373716004115,-8.929051194656608,-7.72038486095706,-4.588679176556398,52.28241889476836,77.58979103075248,52.28241889476836,40.87701435434487
165,2011-08-30,178.94000244140625,178.97999572753906,175.22000122070312,177.6699981689453,7488800,83.56,103.37,21.005,34.44,179.1,25.83,172.9724998474121,176.04643409450205,192.42266667683919,189.40448422991776,204.42516682942707,198.38319368012102,3.1360015869140625,5.5080009460449215,-5.322399900374677,-8.978709450203269,-7.240787868840584,-4.779550058019305,63.51947039631844,81.84589487445544,63.51947039631844,38.02172672947576
166,2011-08-31,177.63999938964844,181.0800018310547,177.63999938964844,179.8300018310547,7748600,83.71,103.0,21.07,34.51,177.72,25.83,172.2625,176.40677387893564,192.08416671752929,189.09056677421734,204.0690835316976,198.07652935203728,2.6280029296875,5.572000885009766,-4.402613556421301,-8.985962577819947,-6.673153006356727,-4.962437558880203,58.66492457536525,90.89330036307427,58.66492457536525,39.269593162134086
167,2011-09-01,179.8300018310547,180.07000732421875,175.5,175.55999755859375,7515600,84.7652,103.59,21.16,34.47,177.87,25.88,171.65400009155275,176.32612851509356,191.7058334350586,188.64694155403294,203.7051668802897,197.70435527280682,3.3260040283203125,5.470500946044922,-3.9724381171507446,-9.057413718773887,-6.13301002851553,-5.140480000614711,53.79859990409635,71.18948075986093,53.79859990409635,38.48463144732548
168,2011-09-02,175.55999755859375,175.55999755859375,168.25,168.52999877929688,7895000,89.04,104.54,21.22,33.64,183.238,25.96,171.04100036621094,175.5836399688272,191.1710001627604,187.9873696597793,203.29558359781902,197.2221345043191,4.39000244140625,5.4750007629394535,-4.150933751202928,-9.234764844539797,-5.73659477305301,-5.318492385133194,42.14560092558246,45.17185167518781,42.14560092558246,36.55534794443809
169,2011-09-06,168.52999877929688,168.52999877929688,162.5,165.5500030517578,8512400,91.679,104.68,21.55,33.59,182.9,25.84,171.18150024414064,174.62805550053488,190.61016693115235,187.25171829558187,202.8996669769287,196.69862819931808,3.552001953125,4.721501159667969,-4.481197126503901,-9.446909903736213,-5.485515243743189,-5.4979887989854985,42.024844854467354,41.441450729717964,42.024844854467354,37.050278092469384
170,2011-09-07,165.52999877929688,173.55999755859375,165.52999877929688,173.50999450683594,7715400,88.35,104.12,21.43,34.69,177.08,25.91,171.05199966430663,174.52157350113498,190.14750010172526,186.80116997463938,202.5415002187093,196.31534499778945,4.879998779296875,4.451500701904297,-4.053897636360176,-9.514175023150074,-5.199191722266586,-5.6726055913404805,48.79364954320178,52.56915052292321,48.79364954320178,40.60571057997739
171,2011-09-08,173.50999450683594,173.50999450683594,169.22000122070312,169.55999755859375,7026400,89.7869,104.63,21.65,34.46,181.81,25.87,171.3509994506836,174.0490424589882,189.58916676839192,186.23588563312967,202.1298334757487,195.87310785003416,5.237997436523438,4.023000335693359,-3.9880200415334457,-9.63722221690449,-4.956957386119958,-5.844980227234568,53.6549191906896,34.10851277968662,53.6549191906896,39.62740041657627
172,2011-09-09,169.5500030517578,169.5500030517578,163.69000244140625,164.2100067138672,8698400,98.3393,105.14,21.91,33.85,180.7,25.92,170.96849975585937,173.11199143564332,189.02833353678386,185.51372566856367,201.66433347066243,195.34975080646117,5.4539947509765625,3.8764999389648436,-4.317738915917687,-9.836025137897508,-4.829113692079504,-6.018503919002522,51.03230437671854,30.029675417760515,51.03230437671854,38.36712644111072
173,2011-09-12,164.1999969482422,166.22999572753906,161.74000549316406,166.22000122070312,8814400,99.3,104.82,21.92,34.42,176.67,25.869,170.69199981689454,172.45561141517283,188.4821667989095,184.88114453912561,201.22308349609375,194.86826734223376,4.449993896484375,3.9714996337890627,-4.366519225321042,-9.98712280310815,-4.736594798727812,-6.191052566137549,54.63699113097818,29.71682302200678,54.63699113097818,40.16589997882786
174,2011-09-13,166.2100067138672,168.88999938964844,165.3800048828125,167.75999450683594,4929800,98.22,104.51,21.85,34.85,178.54,25.83,170.24349975585938,172.00840980485503,187.93116658528646,184.31979535773905,200.80375010172526,194.4201967168553,4.161993408203125,3.79949951171875,-4.2321280463265225,-10.100401359116233,-4.635701448247555,-6.361024252788797,51.48308401216667,37.34585856045374,51.48308401216667,41.035962865312044
175,2011-09-14,167.25999450683594,171.2100067138672,165.3800048828125,169.32000732421875,7834000,95.63,104.57,21.79,34.34,177.21,25.929,170.0145004272461,171.75237147336586,187.40866673787434,183.82799902877116,200.38483352661132,194.00531755334063,2.8819976806640626,3.7360000610351562,-3.9541609657125036,-10.177318524569472,-4.499393351740545,-6.526950090692305,48.42338594383085,51.55820375890247,48.42338594383085,43.508008577809555
176,2011-09-15,169.30999755859375,173.66000366210938,169.30999755859375,173.66000366210938,7611600,90.84,103.79,21.66,34.6,174.4,25.812,169.95050048828125,171.93405072943665,186.91233342488607,183.49462213150358,199.9981669108073,193.6690313733203,2.95999755859375,3.9009994506835937,-3.3451082919442854,-10.174409241816733,-4.268536339781293,-6.685535271175976,53.32708871693154,65.18159460486214,53.32708871693154,47.438756275381756
177,2011-09-16,173.64999389648438,175.5,171.24000549316406,172.52999877929688,5346200,89.02,103.99,21.74,34.14,176.03,25.93,170.2960006713867,171.9908076865662,186.41949996948242,183.13512628389026,199.60250027974448,193.31962587589845,2.1160003662109377,3.491499328613281,-2.9199522186243883,-10.184499592008194,-3.998819515549912,-6.83766415469042,50.67272276188477,47.535220726788474,50.67272276188477,54.00343213545542
178,2011-09-19,174.0,174.0,167.91000366210938,169.22999572753906,6808600,92.03,104.84,21.86,33.29,173.31,25.92,170.60550079345703,171.7278732142779,185.9043332417806,182.6792203640099,199.1788335164388,192.92145017096692,2.3740020751953126,3.5274993896484377,-2.816825028914252,-10.242229806957027,-3.76242061822278,-6.985688748267229,40.020438666837244,49.141960727058056,40.020438666837244,46.93877106990337
179,2011-09-20,169.22999572753906,171.49000549316406,168.80999755859375,168.80999755859375,5952800,91.9288,104.98,21.86,33.43,175.78,25.92,170.99750061035155,171.44998029468894,185.40499979654948,182.22449174743886,198.73616689046224,192.52291376415084,2.1500030517578126,3.4449996948242188,-2.737430930465621,-10.298422016711982,-3.5574226806713485,-7.129720629503958,40.77082976367625,66.08388064001537,40.77082976367625,52.61212451086444
180,2011-09-21,168.8000030517578,169.3000030517578,160.4199981689453,160.47000122070312,10753800,96.92,105.43,22.03,32.92,173.59,25.9,170.7115005493164,170.4042680019284,184.72916641235352,181.5112297629557,198.23416684468586,191.99311355682113,3.505999755859375,3.600999450683594,-3.3093306360659085,-10.481883793865421,-3.5078042717502607,-7.275466854041413,32.13362063502838,36.06398778705451,32.13362063502838,44.314665270115
181,2011-09-22,160.47000122070312,160.47000122070312,152.97999572753906,155.67999267578125,13381200,106.7,106.41,22.26,31.13,169.05,25.876,169.95100021362305,169.00195606610484,183.95966618855795,180.66430395681886,197.6741667429606,191.39289668275438,3.596002197265625,3.605500030517578,-4.101795980093357,-10.728592725935528,-3.6266026134188802,-7.425602761515071,31.828143018697176,24.706885171319385,31.828143018697176,42.33666838876802
182,2011-09-23,155.67999267578125,158.0,154.72999572753906,157.47999572753906,11290200,107.8,105.53,22.2,31.09,159.8,25.88,169.31949996948242,167.90462651005097,183.1496660868327,179.90416270339986,197.1338333129883,190.83235286531283,3.7300018310546874,3.656500244140625,-4.532339285614597,-10.928190161912966,-3.807749947858024,-7.577889170228023,38.83160886657116,25.45603958679824,38.83160886657116,40.533098525809365
183,2011-09-26,157.47999572753906,164.75,157.47999572753906,164.42999267578125,8588600,104.05,105.09,22.18,31.47,157.58,25.89,168.94999923706055,167.57370900202528,182.44233271280925,179.39681286642875,196.6515832265218,190.395950217552,4.460000610351562,3.918499755859375,-4.263593238107745,-10.999137351123267,-3.8989186059079683,-7.726639091136512,48.95208584898307,32.73474150263333,48.95208584898307,45.52415140571528
184,2011-09-27,164.42999267578125,169.58999633789062,164.14999389648438,165.10000610351562,9167600,102.08,104.39,22.05,32.37,160.63,25.89,168.25549926757813,167.33811824978628,181.6864995320638,178.92806510371028,196.15558331807455,189.97783543880763,4.510003662109375,3.593500518798828,-3.951000896246285,-11.04977033509735,-3.9093350639756315,-7.871123058265245,40.888421738959366,35.85841805914389,40.888421738959366,45.33295623006349
185,2011-09-28,165.02999877929688,166.19000244140625,160.3000030517578,160.3000030517578,7800600,108.6,104.41,22.13,31.25,156.22,25.89,167.38699951171876,166.66782156425975,180.87999954223633,178.3173089708594,195.62783330281576,189.4872927547242,3.8020050048828127,3.767500305175781,-4.043972941409635,-11.169983783864808,-3.9362626394624325,-8.014551785465226,40.14894521219937,33.921522515077456,40.14894521219937,47.36373063294631
186,2011-09-29,160.2899932861328,165.8000030517578,160.2899932861328,164.85000610351562,8317000,106.7,104.41,22.08,31.97,157.7,25.7,166.63799972534179,166.49469628228414,180.1684997558594,177.875758057176,195.1540833791097,189.0800648761918,3.75400390625,3.8870002746582033,-3.707765919201819,-11.204306819015812,-3.89056329541031,-8.153236786923948,50.692639620314,43.79312159188749,50.692639620314,50.87975728337512
187,2011-09-30,164.85000610351562,164.85000610351562,159.02999877929688,159.0500030517578,7715400,114.52,105.07,22.305,30.49,158.06,25.72,165.8125,165.78567787937686,179.30583318074545,177.2585201881459,194.63150011698406,188.58370021793672,4.55400390625,3.963500213623047,-3.864780422521676,-11.325180029790829,-3.8854067208325835,-8.29114736270077,42.82857271056518,47.581749551357774,42.82857271056518,49.09943818753106
188,2011-10-03,159.0399932861328,160.63999938964844,153.25,153.89999389648438,6461000,121.95,105.83,22.51,29.74,160.96,25.72,165.08099975585938,164.65370797624425,178.41049982706707,176.4926668671078,194.07466672261555,188.01041581592926,4.19400634765625,3.869500732421875,-4.3545813429505245,-11.517748948821463,-3.979241645256172,-8.431434388184279,37.07090746720574,47.00538883172838,37.07090746720574,44.231669405312736
189,2011-10-04,151.72999572753906,158.22000122070312,147.66000366210938,158.0800018310547,13872600,113.45,105.29,22.42,29.91,157.644,25.7,164.7074996948242,164.02764072432143,177.67483317057292,175.8889729314995,193.56725006103517,187.51569822940243,4.896005249023437,3.9295013427734373,-4.355255717817101,-11.626725297902937,-4.054444459768359,-8.570360079911177,40.00356092396206,50.934587880067,40.00356092396206,43.958120606136845
190,2011-10-05,158.05999755859375,158.05999755859375,154.5,156.7100067138672,6230400,107.66,104.85,22.35,30.84,159.46,25.774,163.86750030517578,163.33072319951629,176.92583338419595,175.26015436698697,193.06375007629396,187.00651324567457,4.210003662109375,3.6000015258789064,-4.415438890176858,-11.746358878687602,-4.126643345850058,-8.708446984205805,34.08452358949451,35.4449927704965,34.08452358949451,43.71482678560693
191,2011-10-06,159.97000122070312,165.3699951171875,157.47999572753906,165.13999938964844,10357200,105.86,104.12,22.21,31.98,160.49,25.77,163.64650039672853,163.50303521762413,176.31183344523112,174.92834600707423,192.62933336893718,186.64508326458323,4.986001586914062,3.8240013122558594,-3.7397945081721673,-11.71673725750901,-4.04927357831448,-8.839242213479858,43.89760917210216,50.05833324059958,43.89760917210216,47.0525915092908
192,2011-10-07,165.13999938964844,165.5,159.00999450683594,160.25999450683594,5910200,107.78,103.58,22.27,32.04,159.18,25.73,163.44899978637696,163.19417419754905,175.64250005086262,174.44741644968937,192.17891667683918,186.2089660950337,4.802001953125,3.8005020141601564,-3.5571128945960595,-11.761549645344331,-3.9508414415707964,-8.96629905834353,42.7812682200349,49.941780374790504,42.7812682200349,41.565339978319145
193,2011-10-10,159.0800018310547,167.30999755859375,159.0800018310547,167.25999450683594,7386600,99.96,102.49,21.92,33.24,163.266,25.76,163.5009994506836,163.5813951793859,175.0980000813802,174.21176327123513,191.78333333333333,185.89575995308005,5.172000122070313,4.0500022888183596,-2.8150448167845923,-11.683996681844917,-3.723682116613556,-9.084459824582721,48.872069413572916,53.27355007355804,48.872069413572916,45.54022718608162
194,2011-10-11,167.25999450683594,168.55999755859375,164.74000549316406,166.8000030517578,4865400,98.77,102.83,21.9,33.01,162.1,25.768,163.4529998779297,163.88792926246896,174.59183349609376,173.968754739449,191.37625007629396,185.58012760760366,4.427996826171875,3.996002197265625,-2.238266640365481,-11.61137286815466,-3.426599021363941,-9.19432560908585,55.203023561434094,62.31331378993007,55.203023561434094,44.335276205153676
195,2011-10-12,167.13999938964844,174.36000061035156,167.13999938964844,171.61000061035156,10010800,92.1,102.48,21.76,32.92,163.26,25.76,163.56749954223633,164.62336462893398,174.12116673787435,173.89141853849497,191.00250002543132,185.34921641756645,5.115997314453125,4.158501434326172,-1.3771640856152487,-11.457797879071478,-3.016712034214202,-9.292737446911312,63.0895664273658,78.4452499466947,63.0895664273658,48.2907845764085
196,2011-10-13,171.61000061035156,171.61000061035156,165.30999755859375,166.9600067138672,5469600,91.92,102.89,21.75,32.65,162.3,25.8,163.2324996948242,164.84590197035618,173.53716684977215,173.6641591344088,190.58916676839192,185.04526253816647,4.35999755859375,4.174001312255859,-1.0577565933154744,-11.381103403757663,-2.624920946034457,-9.383535966774197,57.441137495796056,64.05065149285153,57.441137495796056,49.306356768210804
197,2011-10-14,167.52999877929688,170.6199951171875,166.97000122070312,169.89999389648438,7252800,86.57,102.38,21.65,33.87,163.4,25.8,163.1009994506836,165.32724405855885,172.91883341471353,173.54074388070634,190.18950004577636,184.7949275192957,3.9719940185546876,4.264500427246094,-0.5609254597856079,-11.254183638589353,-2.212121848784687,-9.464868474244422,54.58200787147954,69.8824239463398,54.58200787147954,51.92256308834791
198,2011-10-17,169.8800048828125,169.8800048828125,165.08999633789062,165.25,4500600,95.72,103.05,21.79,33.43,162.62,25.84,162.90199966430663,165.31988748155325,172.2321667989095,173.26891621248646,189.74008344014484,184.4718708660842,3.5019927978515626,4.331999969482422,-0.5362176693061258,-11.202954653597743,-1.876941012888975,-9.540437438564133,50.11779011837966,50.187139719049,50.11779011837966,46.239302903102235
199,2011-10-18,164.22000122070312,173.77000427246094,164.22000122070312,172.3800048828125,12589200,91.94,102.94,21.76,34.15,161.84,25.859,163.08050003051758,165.9922796150065,171.6933334350586,173.23977157872665,189.33891677856445,184.27200531264168,4.835995483398437,4.667500305175781,0.05802634715493582,-11.032233733915035,-1.489947540880193,-9.605298147057653,59.15151865445193,69.15300616283999,59.15151865445193,51.24779085142422
200,2011-10-19,172.3800048828125,174.91000366210938,170.14999389648438,170.14999389648438,6619200,98.21,103.1,21.78,33.31,159.87,25.86,163.56449966430665,166.3882524037187,171.12316665649413,173.13846739242362,188.91941668192547,184.03858363634157,4.319998168945313,4.362001037597656,0.3450482603201124,-10.90011624391795,-1.122948380640132,-9.66159458605158,54.161423054767745,55.37774759206815,54.161423054767745,52.70294234336796
201,2011-10-20,169.42999267578125,172.8800048828125,167.5,172.49000549316406,9221400,99.15,102.89,21.74,33.33,157.77,25.76,164.40500030517578,166.96937174557064,170.67133331298828,173.11720634654625,188.52625007629393,183.84769804719815,3.858001708984375,4.239501190185547,0.7526583964630618,-10.730491700651896,-0.7478270252194932,-9.708068373642897,61.15908516187948,59.89565641983696,61.15908516187948,52.84457043567352
202,2011-10-21,172.49000549316406,176.6199951171875,172.49000549316406,174.72000122070312,5887200,93.73,102.7,21.54,33.85,159.52,25.7775,165.267000579834,167.70752693367848,170.25516662597656,173.16975699815796,188.15025011698404,183.69682702527263,3.71600341796875,4.2610008239746096,1.2413251606355686,-10.527070027114661,-0.3499965880484809,-9.743677141185147,68.16754952849533,55.94191980884823,68.16754952849533,53.137964032474116
203,2011-10-24,176.57000732421875,180.7899932861328,176.57000732421875,180.4199981689453,8418400,87.99,102.65,21.49,35.38,161.02,25.78,166.06650085449218,168.91823847989437,169.94250005086263,173.40746982342966,187.8333334604899,183.64266456483747,3.9260040283203126,4.1985008239746096,2.064738192133234,-10.23519474140781,0.13295036798786214,-9.765047471629611,68.99014378340294,74.7244504986294,68.99014378340294,54.82440392383181
204,2011-10-25,180.4199981689453,180.4199981689453,174.38999938964844,174.8699951171875,8364600,93.7,103.53,21.51,35.8,165.59,25.86,166.55500030517578,169.48507244535088,169.54833323160807,173.45542147240533,187.49258346557616,183.4976617640499,3.610003662109375,4.442500305175781,2.243597295962587,-10.04224029164456,0.5550797535828071,-9.777099333369392,64.4126926997818,58.330536998577955,64.4126926997818,50.52042629567101
205,2011-10-26,174.8699951171875,177.89999389648438,174.72000122070312,177.25999450683594,5268200,89.81,102.77,21.505,35.06,167.4,25.86,167.4029998779297,170.22554121311137,169.25416641235353,173.58016157189485,187.16400006612142,183.39455982591414,3.6420013427734377,4.322000122070312,2.5488162340804763,-9.814398254019295,0.9538270496823411,-9.778721025571562,60.63904225367205,71.78089348798365,60.63904225367205,52.012592426287185
206,2011-10-27,178.25,190.50999450683594,178.25,189.27000427246094,13517000,78.02,101.53,21.15,36.21,169.94,26.0,168.62399978637694,172.03929959971612,169.17483317057292,174.09458264404455,186.93816680908202,183.49167461015458,5.5760009765625,4.695000457763672,3.7169649989909885,-9.397091966110025,1.5064546395440708,-9.762128457768886,72.6322448301296,76.02463034498001,72.6322448301296,57.93852143314108
